Date,momentum,value,quality,low_vol,size,growth,dividend,profitability
2023-05-30,0.9998076594712285,1.3253876789183814,0.7768664735757937,0.7479324615914851,0.8284080270288042,0.9339990746034068,0.7658895012660923,0.8745647739611337
2023-05-31,1.0021254018776213,1.3223041618609166,0.7936114514735139,0.7629517804731708,0.8295436419391854,0.938680152484851,0.777130837821783,0.8720334030530267
2023-06-01,0.9962824161240225,1.324252473196767,0.7790831777002061,0.7509409222443494,0.8268575594855709,0.9341785535039885,0.7647409192816371,0.8718151004964036
2023-06-02,0.9811643596596312,1.3244384704418408,0.7705768156143001,0.7468036841536541,0.8334497896748959,0.9120161913676167,0.7587521730812137,0.8679070450644301
2023-06-05,0.9899644865590611,1.331758276550075,0.7745213029021568,0.751796645702415,0.826908203372101,0.9247757327895615,0.7635425911827797,0.8689629647769882
2023-06-06,0.9704578565288904,1.3504804646220194,0.7538209440106184,0.7332439089544707,0.818852724552496,0.9117215763530254,0.7428489077372419,0.8686799798950338
2023-06-07,0.9469696783852933,1.3649045038598107,0.7447437497348744,0.7297169118849084,0.8181036645503383,0.887263203155429,0.7361450374424016,0.8568329509329627
2023-06-08,0.9578656445331545,1.3680047984691497,0.7479093165939923,0.7307425424250864,0.8129890099520843,0.9007351492782943,0.7387474642080992,0.8633153925746843
2023-06-09,0.9655160153566802,1.367732510703456,0.7499275717656536,0.7305793238520305,0.8120880792255583,0.9109771009994673,0.7399321834616117,0.8684254431731381
2023-06-12,0.9728078040206594,1.3713422597948934,0.7417764257448998,0.7206867355620898,0.8038172065827531,0.9239706724538902,0.728290312277609,0.8736553749147992
2023-06-13,0.9588733712470892,1.3776540388698062,0.729514748991201,0.7093903280933855,0.8050261268625847,0.9141949772795769,0.7189620924148638,0.8715422590623775
2023-06-14,0.9690217951550518,1.3840366439746439,0.7346965224489665,0.7152705727646016,0.8020887187839303,0.9224201687293606,0.7241508949457318,0.8821312099371051
2023-06-15,0.9640034434478697,1.3807024476047947,0.7323504819613554,0.7146580626089838,0.8021776005577851,0.914813545217964,0.7244159287157337,0.880648766535613
2023-06-16,0.9606134839481673,1.3785286515143567,0.7413747989142968,0.7245690207983048,0.8064249589037712,0.9083472635136283,0.7323251351757959,0.8776209822764829
2023-06-20,0.9669528597216498,1.3677409200162827,0.7411870785442851,0.725235071470913,0.8097367480764152,0.9161491067791272,0.7332151746861622,0.8861481683540655
2023-06-21,0.9716375407540283,1.3561932647467434,0.7505798843295275,0.7345634277648536,0.8186235080860065,0.9140079408374299,0.7420144187283938,0.8886638847806795
2023-06-22,0.9809426980184444,1.354878645780247,0.7587310988245163,0.7421417331237116,0.8156928682113356,0.9227989358098497,0.7486969963549371,0.8908440736926581
2023-06-23,0.9820299258654828,1.3460363308379921,0.7637351161437194,0.7437985095734736,0.8205590452723599,0.9273343542576635,0.7514020673098509,0.8953232802309845
2023-06-26,0.9742648314649187,1.3421796330773628,0.7616972296274293,0.7422952836423042,0.831979619688822,0.9139512651611594,0.7511999809735128,0.8877034228656814
2023-06-27,0.9817410591348347,1.3515960679861199,0.7469956515584171,0.7274077236791692,0.8288406485255339,0.9321281730362538,0.7352429262286019,0.8998676142490475
2023-06-28,0.9866180462005493,1.358523349672066,0.7367491671678402,0.7172012386135882,0.8222301706565,0.9414827541833092,0.7261766220189338,0.9104186316358076
2023-06-29,0.9810933353574567,1.351193091808992,0.738987941241616,0.7203947023413602,0.8300547467410414,0.9334211384019363,0.7301645882956814,0.908708945065237
2023-06-30,0.9889343422143068,1.350734544665931,0.7357523842114321,0.7166816634982157,0.8287749479099765,0.9422722277073768,0.7264168666267912,0.9148856117224202
2023-07-03,0.9779258722064701,1.3688277933670279,0.7277561252156258,0.7078780938743094,0.8194234519405412,0.9311935480535487,0.7171542134129232,0.9063225567597026
2023-07-05,0.9793406744189906,1.374180996262218,0.7357987530152503,0.7140980407457909,0.816103618907464,0.9280060613385526,0.721606859867864,0.9081324467450224
2023-07-06,0.9732907818400524,1.3688783071108839,0.7440012629881155,0.7223986682845847,0.8232310111577121,0.920714503440352,0.7302024472303926,0.906882792917882
2023-07-07,0.9687542993697053,1.377063835988688,0.7274141679907249,0.7062679517410254,0.8229243734395907,0.9166336689820577,0.7142803631857622,0.9071285254224474
2023-07-10,0.9847366783288161,1.3616753023453327,0.7166853011654909,0.6971626865775794,0.8310203211671774,0.9327934725872034,0.7030387160948584,0.9143581565365003
2023-07-11,0.9744227257340221,1.368984669423417,0.7109508991247224,0.6884270431803681,0.8271272898768615,0.9215163169274324,0.694116466568473,0.9060422952749398
2023-07-12,0.9773454241968639,1.3662302150452779,0.7080179450736087,0.682699770905539,0.8269440535154537,0.9209294490445202,0.6879733496448232,0.9066890851349259
2023-07-13,0.9751333200685308,1.372330947633233,0.7012432183121962,0.6765488370976336,0.8202856041592308,0.9212855685450142,0.678980938473676,0.9090064842984487
2023-07-14,0.983954395274422,1.352139390168396,0.7121507183329979,0.6887703079790254,0.8291071982838306,0.9265735906373199,0.6904098579452311,0.9190027573162087
2023-07-17,1.0049377819915168,1.343073520530728,0.6989124277379205,0.6779700724763055,0.8313522610866967,0.9465841457469436,0.6806714267981276,0.9285191777729144
2023-07-18,1.0017843709291816,1.363394167003322,0.6871029653834088,0.6625965512794048,0.8211478430754452,0.9455757746800155,0.6689471424999337,0.9285479366976203
2023-07-19,0.970874042927165,1.3795261242313268,0.68633620414059,0.6627318521204799,0.8149256643795506,0.9159967884202037,0.669857893028152,0.911392620539771
2023-07-20,0.9617888534893523,1.3806127548580718,0.7102783772507533,0.6828636645634737,0.816544264584046,0.9010620764834533,0.691191334908124,0.8936786920813509
2023-07-21,0.9583118162748203,1.3730233005161223,0.7165406505003796,0.6883439523852065,0.8199167145879198,0.8946382187238047,0.6950575239570986,0.889746533436286
2023-07-24,0.9495658091136746,1.3837400334839174,0.7148650200455199,0.6865986552894467,0.8148148275738252,0.8862100274773735,0.6938930437499442,0.8855036846398939
2023-07-25,0.9582984458402791,1.3712016459767773,0.7150080702362618,0.6850598406132363,0.8153746956979366,0.893883431962357,0.6916041683756192,0.890111798206371
2023-07-26,0.9416994343844434,1.3871173591940782,0.7081099841830522,0.6785036128178152,0.8107149757003445,0.8812336075217063,0.6859704618964438,0.8821606975727583
2023-07-27,0.9468514903311923,1.3906671229582355,0.7031246252826063,0.6736901167933645,0.8011615742106678,0.8869835859764993,0.6792188008189929,0.8768840769215221
2023-07-28,0.9557856431356839,1.4010797393719854,0.6928962589107662,0.6637914174458851,0.7934754523239678,0.8943914582817487,0.6693527138522487,0.8680143959906654
2023-07-31,0.9604660209172361,1.406167597785816,0.6824585489189199,0.654599720999557,0.7918351920565201,0.8971518358096201,0.6597817234375155,0.8696056626682975
2023-08-01,0.9618710018198595,1.4047517692662648,0.6872245949957215,0.6568282208274757,0.7916056760733698,0.9003080130602054,0.6667228346710317,0.8757112838569453
2023-08-02,0.956303527826129,1.4014095488361271,0.7083739855189443,0.6763835615932959,0.8020433977487366,0.8866379640494063,0.6898908036435116,0.8685967242475796
2023-08-03,0.9560146212940697,1.397456551703141,0.700645497636732,0.6706958418643825,0.8053297623731978,0.8929066476253403,0.6831534536904053,0.8663887420350771
2023-08-04,0.9532203920155379,1.4006846908499595,0.6935755313822133,0.6648267824843606,0.8032722014081539,0.8913258360157907,0.6771045596975062,0.8641163095781851
2023-08-07,0.9636843945737377,1.4016775741630987,0.6938037951360446,0.6657608089323349,0.8022530227094856,0.9045651794407075,0.6783221780742221,0.8696823434511133
2023-08-08,0.9689091487523788,1.4015286550436636,0.6963892538997265,0.6672681363062766,0.8033724920283827,0.9090187511740369,0.6756620894321279,0.872940780506893
2023-08-09,0.9605843886703563,1.377253269823148,0.7057805429586678,0.6793231970534446,0.8188186935081984,0.8965690233746643,0.6876675705184536,0.8653573333646841
2023-08-10,0.9624138146936201,1.3770722510784705,0.7029714133697732,0.6773720817927193,0.8183141017681607,0.8944271834312995,0.6857572916597313,0.8695204722074518
2023-08-11,0.9542867313006435,1.36954941989041,0.7109954557282305,0.6836111169251424,0.8256063876512175,0.8885475660385109,0.696132942210423,0.8709720069269672
2023-08-14,0.9704775571264079,1.3632366046757014,0.703200426750603,0.6791488680434924,0.8219941540307479,0.9005989508573755,0.6895939394228537,0.8799585249808948
2023-08-15,0.979180422701979,1.3523225353787103,0.7073966394111592,0.6844274205930323,0.8265081377891476,0.9073126163308505,0.6938159976016492,0.8869474118194599
2023-08-16,0.9741476069812746,1.3456503850788204,0.7176141065382922,0.6913687971055954,0.8305205988648815,0.9016189758142109,0.7020827523834646,0.8856818559467761
2023-08-17,0.9546166673579459,1.3534212211610688,0.7208201757090579,0.6952342977451116,0.8248976908384312,0.8851512997663841,0.7037383670516147,0.8702020817552473
2023-08-18,0.9582219739171702,1.352936591676987,0.7212150136190592,0.6961375385952357,0.8253214303871504,0.8885314528220548,0.7044649389366322,0.8776181630284717
2023-08-21,0.9657932638912432,1.3563933169847402,0.70988686664363,0.6858174748515119,0.816083187770089,0.8953690875905171,0.6938682383937097,0.8797174731877048
2023-08-22,0.9735248969742332,1.3475971743803605,0.7104122422997495,0.6887973004494826,0.8202670263342234,0.8989060373801389,0.6924787083297763,0.8858223363363436
2023-08-23,0.9793283379073651,1.349506618426056,0.7032857366351495,0.6803940894535196,0.820169158319595,0.909268368050293,0.6872760543338867,0.8875433106864808
2023-08-24,0.9658480972639055,1.341563851947112,0.7167445872925842,0.6915780039405643,0.828797784497274,0.8947012286955103,0.699647748942219,0.8813105601513208
2023-08-25,0.9667627569897009,1.3347564095166542,0.719094789852952,0.6948422997828717,0.8305615379841954,0.8962739296102171,0.7017865147514577,0.8849189946757725
2023-08-28,0.9666859814269742,1.3354758465897392,0.715732561101501,0.6913626955793416,0.829711712275821,0.8968565098039737,0.6991122927435091,0.8828558487213488
2023-08-29,0.9741615000798718,1.3370885101601406,0.7028928988118914,0.6762533994698511,0.8265360964568786,0.9007819239699766,0.6846402444702974,0.8818673738089807
2023-08-30,0.9796737100766837,1.330590711206227,0.698936629573208,0.673622526132247,0.8292437525953464,0.9048672614960478,0.680236525292628,0.8828363329474597
2023-08-31,0.9883301514954359,1.336905770466573,0.6960573898854329,0.6672499125334431,0.8247310702015908,0.9139186993867311,0.6748387686691555,0.8871591374600883
2023-09-01,0.9969848387771469,1.3266256930083606,0.6940632937640596,0.6616805865838178,0.8303548826827754,0.926518008384367,0.6708733674367625,0.8919833915005722
2023-09-05,0.9898271690776402,1.3329650041256393,0.6915151718187563,0.6572429455316742,0.8234944516074477,0.9224076800124331,0.6645750461505869,0.8907543638548778
2023-09-06,0.9978640715967856,1.3263881233628556,0.6922307799519613,0.6594887348556175,0.8272103788934054,0.9332938869965814,0.6673400836827899,0.8987986066153774
2023-09-07,0.9970710626031928,1.3178921340008634,0.7052130838949859,0.6713233528271453,0.8308763399522108,0.9360027146662802,0.6803040624408351,0.9064570754614082
2023-09-08,0.9940907564008525,1.3325837959744005,0.7040164675491102,0.6692082445497249,0.82260796323301,0.9340596249174611,0.678686379218962,0.9042134365834996
2023-09-11,0.9995913845181468,1.3400334681813826,0.7031374656895897,0.6695643755370584,0.8172125087505403,0.9362222392639603,0.6783326172639976,0.9080371905658898
2023-09-12,0.9882267834368232,1.3507506418712494,0.7072997507919091,0.6705650665334701,0.8153660910243894,0.919465656206567,0.6799192476451169,0.9039539272232828
2023-09-13,0.9832033452443296,1.348057969352607,0.7148841000543473,0.6807699154068322,0.8125339277916664,0.913181840986246,0.6859415522323228,0.9041733315995784
2023-09-14,0.9755678682707082,1.350162611560629,0.7117550400029199,0.6752233640164587,0.8123165021075384,0.9053022613057023,0.6799907902541514,0.8972926843563391
2023-09-15,0.9605708052653817,1.3534912700872768,0.7181537380521906,0.6821162044892362,0.8133667257055857,0.8905976734562365,0.6859817939903249,0.88910952718092
2023-09-18,0.9768193589857626,1.3440228620946213,0.7239725071760609,0.6902474616867844,0.817041101272453,0.9041611675766702,0.6938894172319096,0.9006826912949746
2023-09-19,0.9747484592637466,1.3446128679759708,0.725911684867698,0.6911773360536587,0.8180038145973972,0.9021178015090664,0.6946436397923418,0.8993991938414664
2023-09-20,0.969950232524901,1.3395335600487006,0.7345102260163334,0.7009096271445119,0.8241443610668474,0.8972076018131507,0.7062193496105584,0.8991699464488343
2023-09-21,0.9647863685321294,1.3402691076192719,0.7422996221536163,0.7082335211110945,0.8246297952927802,0.8955493399471821,0.7152623872687506,0.8984647444809225
2023-09-22,0.9795812602632623,1.3256401108333027,0.746767948058197,0.7111533837641357,0.829439209689478,0.9071282638032759,0.7201570130316537,0.910332578567
2023-09-25,0.9815377589536577,1.3246078646986148,0.7434598887919925,0.7075345053486628,0.8307271147377497,0.9137348929301697,0.7155761112375258,0.9139295494663511
2023-09-26,0.981894070883751,1.3254656895877994,0.7408188909255887,0.7091465859414331,0.8294845470677635,0.9102146133711965,0.7155762844399951,0.9116480985307127
2023-09-27,0.9972328619190661,1.3221307970928784,0.72885080108533,0.697178819243046,0.8294584891432258,0.9242421204599299,0.7029537151094064,0.9194323167550289
2023-09-28,1.0073729071929345,1.3203086393101533,0.7218335408404691,0.686367504127826,0.8289425155786588,0.9320896533161289,0.6958120056061985,0.9232724249995522
2023-09-29,0.9949939929756338,1.3362222923896017,0.7164712132257356,0.6811330109154401,0.8205286726833254,0.915701515244566,0.6916245181173472,0.9094954875891149
2023-10-02,1.0133969136398222,1.3304724509201318,0.7130355880445032,0.6790555603107099,0.8169997754184366,0.9295817290559149,0.6919172297169268,0.9222498906226105
2023-10-03,1.005419621046148,1.3285978507954173,0.7241273318668824,0.6947665922837585,0.8178588916103375,0.9229522006431797,0.7069831020121331,0.9175527488599889
2023-10-04,1.0177572407314486,1.318136550763911,0.724103133722094,0.6946806841817895,0.823755702618427,0.9312404927950646,0.7077770097999885,0.9272856258220725
2023-10-05,1.0194154249923626,1.3163319840218421,0.7241106131548213,0.6941287790533504,0.8250968370264816,0.9352339279777429,0.7096321766206378,0.936623964527089
2023-10-06,1.0316558953045647,1.3109829430329931,0.7162125636086593,0.6859266180191601,0.8251244373639167,0.944249410650886,0.7002084534257372,0.9396036749677497
2023-10-09,1.0301348840536413,1.304088028815553,0.7167296859996374,0.6886906056581534,0.8287460026759076,0.9420682528460457,0.7003343117063111,0.9432064885056567
2023-10-10,1.027869142192521,1.3165803510378802,0.7089683217711611,0.6783763946031935,0.8234656080078329,0.9362775201578615,0.6910574883485339,0.9411468596652156
2023-10-11,1.038683996167988,1.3115684116627826,0.7099552111802951,0.6770802385608353,0.8271207364611491,0.9483058497525716,0.6926019520925556,0.9465648962242073
2023-10-12,1.0453631128745628,1.3106156406575704,0.715829792940242,0.6833691653257344,0.8236461930514791,0.9609355152234268,0.6961784624779093,0.9494675310706006
2023-10-13,1.0221031157687106,1.3076058910606627,0.7230355629551493,0.6952034891110228,0.8265705710901643,0.9360866654647305,0.7088056246016671,0.9382581094614425
2023-10-16,1.0187417147973017,1.3140342412333783,0.7161864888332481,0.6885925747876173,0.8252990764052144,0.9335691019516892,0.7014123411153524,0.9373826077543104
2023-10-17,1.0141197732367104,1.3169145694911755,0.7130707823433519,0.684673862781223,0.8244619671545839,0.9312709063570074,0.6971519782756127,0.9346808408098292
2023-10-18,1.0112220171742132,1.3136857593263556,0.7214933596492692,0.6981593016553123,0.826697290620014,0.92684618052917,0.7112465794511879,0.9346120291862685
2023-10-19,1.0118663210083643,1.314397859213606,0.7281510726975291,0.705926482588497,0.8223635702464636,0.9265819374344207,0.7162411950158956,0.9278303543146109
2023-10-20,1.0167839271070984,1.300528775910089,0.7377217798909105,0.7195666926736612,0.8262435604957836,0.9231824968900632,0.731160378535861,0.9184886213208244
2023-10-23,1.0300495497850832,1.30253429194545,0.7321702118075296,0.714288611695306,0.8229709500300286,0.9314447472796625,0.7280280234181796,0.9181910501410582
2023-10-24,1.0365836853359665,1.317019558118208,0.7304100996558768,0.7148984943748473,0.8157639096520007,0.935591656952844,0.7271515249856109,0.9138306103912426
2023-10-25,1.018821870360026,1.322789617783125,0.746577088563298,0.7367636139583422,0.8175840565467307,0.9143408056008895,0.7499399826974964,0.9056842008793128
2023-10-26,1.0018895426249903,1.3212191196837917,0.753844642361489,0.7430609560038454,0.8265591563972231,0.89569895299459,0.7547748343901749,0.9110708111825322
2023-10-27,1.0254898873921496,1.3234567209231445,0.751133213398533,0.7372666688406038,0.8221764547714447,0.9102960228691109,0.7528481093015936,0.9252983451604632
2023-10-30,1.0285619797147572,1.328276148518065,0.7593634745450643,0.7476246227565966,0.8210169336843266,0.9191452460521136,0.7605175917894244,0.9227376210491495
2023-10-31,1.0252880210041997,1.3327205385027394,0.755352528842528,0.7430958713189834,0.819809574863636,0.9209178073137879,0.7553460169725889,0.9271831365135358
2023-11-01,1.0632273585713392,1.3375518396486832,0.7547353907944665,0.7503798009831515,0.8156322478892384,0.9457451782282928,0.7642763121862155,0.9469699640339566
2023-11-02,1.0547042000888254,1.3612853647469,0.7473273138949258,0.7365173380586394,0.806208780457795,0.9336649423903272,0.7448634106763837,0.9412796509523249
2023-11-03,1.043459681952769,1.3718785807913807,0.734011276551466,0.7150568940351948,0.8025356963148058,0.9205177490226568,0.7217695600124479,0.934657106865674
2023-11-06,1.05552593797879,1.3580615126919466,0.7458513369385766,0.7275658794335321,0.80700780470351,0.9316285510125747,0.7358902968683417,0.9434719037258632
2023-11-07,1.067235662560411,1.35984197481593,0.7373245917158054,0.7205285500341547,0.8054436106879489,0.9364449489808105,0.732833372389531,0.9479335425306386
2023-11-08,1.082626700802114,1.3407717440303577,0.7438398576911747,0.7267147809829437,0.8132989968611163,0.9435152272635818,0.7416650857842948,0.961847541089764
2023-11-09,1.0947074542737585,1.3289477804639163,0.7510060975978223,0.7353931230071621,0.8201900398794038,0.9566648956015852,0.7505089088187078,0.9695976084518986
2023-11-10,1.115001137373611,1.3285384978993515,0.7457397927306465,0.7301322661187866,0.8163621589060494,0.9703359156635772,0.7426678448388475,0.9807259705233129
2023-11-13,1.1176217287255652,1.321338862014726,0.7451998091620561,0.7297629442583585,0.8177773421366332,0.9736139855201799,0.7442548147652787,0.9810137830827566
2023-11-14,1.091610172529774,1.3454549013522237,0.7111965808568941,0.6980777691671184,0.8138173108682184,0.9487883326730168,0.709613905546934,0.9648787219781636
2023-11-15,1.0626179034640169,1.362419718886569,0.7015685128078153,0.6889917816749319,0.8040763880572741,0.9253746312143946,0.6968815425279109,0.9453929385060705
2023-11-16,1.0743983450721037,1.3496759256761288,0.7101488512771047,0.6945550901330863,0.8088230154325533,0.9380372056918547,0.7078728601435197,0.9512929394509048
2023-11-17,1.069369252071117,1.3625100656685152,0.7008421207538205,0.685275992217992,0.8032750989561837,0.9359283311734367,0.6980473085121233,0.9495660561461075
2023-11-20,1.075872356876878,1.3649724397392695,0.6933001272062533,0.6768676081155997,0.7999273733919919,0.9380905488874683,0.6910476961803244,0.951631902397346
2023-11-21,1.0782434446331002,1.3506856955926598,0.7036267830975115,0.6861784495636097,0.8079314987981823,0.9340974759811356,0.7023695674431013,0.9522483094116293
2023-11-22,1.0784403967439915,1.353020944488478,0.7022617868418627,0.6859247795226155,0.8066620026445738,0.9318360900054227,0.7026050114568194,0.9515091047591856
2023-11-24,1.074280076103618,1.3510075916361717,0.7023996298921432,0.6862514190064163,0.8091427347304808,0.9283361782840951,0.7031079044838785,0.9508217966975717
2023-11-27,1.0842081505303192,1.3498818112071322,0.7031228039360523,0.6858571824351554,0.8098262176575469,0.9405538150656355,0.7041761887508251,0.9606487576935853
2023-11-28,1.0726913295358094,1.362958399507144,0.6983780949705286,0.6813917723059912,0.8013911246905,0.9321479249088591,0.7000656229645725,0.9567686430523136
2023-11-29,1.059239397734423,1.3747920401835456,0.6909722690011474,0.6714127455534743,0.7976811564883167,0.931294208610298,0.6872579858821143,0.9519483658730538
2023-11-30,1.0600012119986126,1.3652840698489834,0.7003499555313653,0.6798410578441094,0.8023526726894498,0.9287942545590295,0.6957816237243798,0.9539001678495873
2023-12-01,1.037412710135108,1.3736909864678497,0.6812726101013501,0.6657997195226258,0.8043714007296585,0.9142108669163574,0.6784711397723898,0.9415053823226405
2023-12-04,1.025712895081606,1.3784744078011293,0.6825110919729764,0.6682405391538132,0.8099585493285911,0.9028947827566931,0.6809757418806488,0.9363645169885884
2023-12-05,1.0369192045215652,1.3774828734554017,0.6870904689515841,0.6708786849853052,0.8089680929387785,0.9124765555606532,0.6872843120342419,0.9421120190186285
2023-12-06,1.023328483117515,1.3750972612931471,0.682504737089239,0.6697009887555557,0.8114562073751985,0.8978613985020363,0.686821287781768,0.9291788442828693
2023-12-07,1.0240837884927696,1.3881457268186452,0.6724526054195306,0.6607791657110739,0.8018550192727346,0.9002072906595805,0.6786175094847094,0.9235149732311428
2023-12-08,1.0333190353669854,1.398304294654688,0.6659785358399971,0.6523795696491173,0.7985864982362393,0.9115420828609905,0.6697172919599932,0.925461916701295
2023-12-11,1.0352400141896114,1.3846503913979402,0.6706073425038195,0.6562602668771254,0.8078963248014096,0.9098446862081404,0.6746912818863845,0.9290375227535557
2023-12-12,1.0449550642854368,1.3720957095748225,0.6815803886224594,0.6630418961429533,0.8167550654192357,0.917070941604338,0.6831965880088048,0.9344442233422791
2023-12-13,1.0135717662325712,1.383267908619051,0.6601993144679235,0.6464314022317539,0.8134418078785735,0.8953155524530627,0.6654998165840253,0.9159819160662229
2023-12-14,0.9871241504618234,1.414187561621073,0.6235807685197001,0.6140483268041196,0.8041966843254897,0.8858334348445064,0.625453816718542,0.8899413128366607
2023-12-15,0.999898817929797,1.4110051751708657,0.6235716339989142,0.6123407745570244,0.8017235602068745,0.8969813573399052,0.6221471529515409,0.8960904417800872
2023-12-18,1.0057358475843539,1.4060459434812083,0.6292930491965165,0.6179338189885745,0.803653211163865,0.898826728452677,0.6283610908825147,0.901016579377354
2023-12-19,0.9962769235509363,1.4151242049349622,0.6198077660295039,0.6084087183297963,0.7991796128686076,0.8903862547559496,0.6190344781178344,0.894230129694437
2023-12-20,0.9956953497878993,1.4058771645584567,0.6300277111153492,0.6175560897020639,0.8045418522716238,0.8894042832513764,0.6291713703283986,0.8983270897015445
2023-12-21,0.9992573640037578,1.40991159124435,0.6220575123611243,0.6089578338443584,0.8020945118946939,0.8921088748043527,0.620820255222443,0.8980764556714373
2023-12-22,0.9935313753368994,1.404035380996735,0.6252102644605626,0.6132951580367285,0.8102324475896676,0.8850330362259359,0.6242713346653654,0.8939026211242149
2023-12-26,0.9913563273923403,1.4050204406970648,0.6217556179285587,0.6094731296562345,0.8091333861785804,0.8846077403055225,0.6203017348538589,0.893799190363159
2023-12-27,0.9912468677826336,1.4017990487053729,0.6223499809056394,0.6098259604262888,0.8107051239528922,0.8864547229870892,0.6209746069280764,0.8942080215380432
2023-12-28,0.9880859377672403,1.4023251673794526,0.622682867711162,0.6105221250151244,0.8117617291864799,0.8835456509792056,0.6222422000648694,0.8897112607857148
2023-12-29,0.9881416077715645,1.3935255046104644,0.6302622237536263,0.6181706755469064,0.815872647413044,0.8806311936977245,0.6306103030323578,0.8923377294324952
